name,row,anio,entidad_universitaria,programa_educativo_vigente,total
422 PE que requieren PP-243 - 2023 - CUTONALÁ,243,2023,CUTONALÁ,Licenciatura en Enfermería,1
422 PE que requieren PP-244 - 2023 - CUTONALÁ,244,2023,CUTONALÁ,Licenciatura en Enfermería (modalidad  a distancia),1
422 PE que requieren PP-245 - 2023 - CUTONALÁ,245,2023,CUTONALÁ,Licenciatura en Estudios Liberales,1
422 PE que requieren PP-246 - 2023 - CUTONALÁ,246,2023,CUTONALÁ,Licenciatura en Gerontología,1
422 PE que requieren PP-247 - 2023 - CUTONALÁ,247,2023,CUTONALÁ,Licenciatura en Historia del Arte,1
422 PE que requieren PP-248 - 2023 - CUTONALÁ,248,2023,CUTONALÁ,Licenciatura en Nutrición,1
422 PE que requieren PP-249 - 2023 - CUTONALÁ,249,2023,CUTONALÁ,Licenciatura en Salud Pública,1
422 PE que requieren PP-250 - 2023 - CUTONALÁ,250,2023,CUTONALÁ,"Médico, Cirujano y Partero",1
422 PE que requieren PP-251 - 2023 - CUTLAJOMULCO,251,2023,CUTLAJOMULCO,Ingeniería Civil,1
422 PE que requieren PP-252 - 2023 - CUTLAJOMULCO,252,2023,CUTLAJOMULCO,Licenciatura en Administración,1
422 PE que requieren PP-253 - 2023 - CUTLAJOMULCO,253,2023,CUTLAJOMULCO,Licenciatura en Enfermería,1
422 PE que requieren PP-254 - 2023 - CUTLAJOMULCO,254,2023,CUTLAJOMULCO,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-255 - 2023 - CUTLAJOMULCO,255,2023,CUTLAJOMULCO,Licenciatura en Nutrición,1
422 PE que requieren PP-256 - 2023 - CUTLAJOMULCO,256,2023,CUTLAJOMULCO,Médico Cirujano y Partero,1
422 PE que requieren PP-257 - 2023 - CUTLAJOMULCO,257,2023,CUTLAJOMULCO,Ingeniería Civil (plan cuatrimestral),1
422 PE que requieren PP-258 - 2023 - CUTLAJOMULCO,258,2023,CUTLAJOMULCO,Ingeniería Mecatrónica (plan cuatrimestral),1
422 PE que requieren PP-259 - 2023 - CUTLAJOMULCO,259,2023,CUTLAJOMULCO,Licenciatura en Terapia Física (cuatrimestral),1
422 PE que requieren PP-260 - 2023 - CUTLAJOMULCO,260,2023,CUTLAJOMULCO,Licenciatura en Administración y Gestión Empresarial (plan cuatrimestral),1
422 PE que requieren PP-261 - 2023 - CUTLAJOMULCO,261,2023,CUTLAJOMULCO,Licenciatura en Terapia Física,1
422 PE que requieren PP-262 - 2023 - CUTLAJOMULCO,262,2023,CUTLAJOMULCO,Licenciatura en Construcción de la Paz y Seguridad,1
422 PE que requieren PP-263 - 2023 - CUTLAJOMULCO,263,2023,CUTLAJOMULCO,Programa de Nivelación de la Licenciatura en Construcción de la Paz y Seguridad,1
422 PE que requieren PP-264 - 2023 - CUTLAJOMULCO,264,2023,CUTLAJOMULCO,Ingeniería Mecatrónica Dual,1
422 PE que requieren PP-265 - 2023 - CUTLAJOMULCO,265,2023,CUTLAJOMULCO,Ingeniería en Biotecnología modalidad dual,1
422 PE que requieren PP-266 - 2023 - CUTLAJOMULCO,266,2023,CUTLAJOMULCO,Ingeniería en Diseño Industrial modalidad dual,1
422 PE que requieren PP-267 - 2023 - CUTLAJOMULCO,267,2023,CUTLAJOMULCO,Licenciatura en Ciencias Ambientales y del Territorio,1
422 PE que requieren PP-268 - 2023 - SUV,268,2023,SUV,Licenciatura en Administración de las Organizaciones,1
422 PE que requieren PP-269 - 2023 - SUV,269,2023,SUV,Licenciatura en Seguridad Ciudadana,1
422 PE que requieren PP-270 - 2023 - SUV,270,2023,SUV,Licenciatura en Mercadotecnia Digital,1
422 PE que requieren PP-271 - 2023 - SUV,271,2023,SUV,Licenciatura en Desarrollo de Sistemas Web,1
422 PE que requieren PP-272 - 2023 - SEMS,272,2023,SEMS,Bachillerato Intercultural Tecnológico,1
422 PE que requieren PP-273 - 2023 - SEMS,273,2023,SEMS,Bachillerato Tecnológico Agropecuario,1
422 PE que requieren PP-274 - 2023 - SEMS,274,2023,SEMS,Bachillerato Tecnológico en Administración,1
422 PE que requieren PP-275 - 2023 - SEMS,275,2023,SEMS,Bachillerato Tecnológico en Administración de Pequeños y Medianos Negocios,1
422 PE que requieren PP-276 - 2023 - SEMS,276,2023,SEMS,Bachillerato Tecnológico en Cerámica,1
422 PE que requieren PP-277 - 2023 - SEMS,277,2023,SEMS,Bachillerato Tecnológico en Citología e Histología,1
422 PE que requieren PP-278 - 2023 - SEMS,278,2023,SEMS,Bachillerato Tecnológico en Desarrollo de Software,1
422 PE que requieren PP-279 - 2023 - SEMS,279,2023,SEMS,Bachillerato Tecnológico en Diseño Industrial,1
422 PE que requieren PP-280 - 2023 - SEMS,280,2023,SEMS,Bachillerato Tecnológico en Diseño y Construcción,1
422 PE que requieren PP-281 - 2023 - SEMS,281,2023,SEMS,Bachillerato Tecnológico en Enfermería,1
422 PE que requieren PP-282 - 2023 - SEMS,282,2023,SEMS,Bachillerato Tecnológico en Gestión Aduanal y Operaciones Empresariales,1
422 PE que requieren PP-283 - 2023 - SEMS,283,2023,SEMS,Bachillerato Tecnológico en Prótesis Dental,1
422 PE que requieren PP-284 - 2023 - SEMS,284,2023,SEMS,Bachillerato Tecnológico en Seguridad Ciudadana,1
422 PE que requieren PP-285 - 2023 - SEMS,285,2023,SEMS,Bachillerato Tecnológico en Turismo,1
422 PE que requieren PP-286 - 2023 - SEMS,286,2023,SEMS,Bachillerato Tecnológico Químico en Control de Calidad y Medio Ambiente,1
422 PE que requieren PP-287 - 2023 - SEMS,287,2023,SEMS,Tecnólogo Profesional en Biotecnología,1
422 PE que requieren PP-288 - 2023 - SEMS,288,2023,SEMS,Tecnólogo Profesional en Electricidad Industrial,1
422 PE que requieren PP-289 - 2023 - SEMS,289,2023,SEMS,Tecnólogo Profesional en Energías Alternas,1
422 PE que requieren PP-290 - 2023 - SEMS,290,2023,SEMS,Tecnólogo Profesional en Informática,1
422 PE que requieren PP-291 - 2023 - SEMS,291,2023,SEMS,Tecnólogo Profesional en Mecánica Industrial,1
422 PE que requieren PP-292 - 2023 - SEMS,292,2023,SEMS,Tecnólogo Profesional en Metalurgia y Fundición,1
422 PE que requieren PP-293 - 2023 - SEMS,293,2023,SEMS,Tecnólogo Profesional en Plásticos,1
422 PE que requieren PP-294 - 2023 - SEMS,294,2023,SEMS,Tecnólogo Profesional en Procesos de Manufactura Competitiva,1
422 PE que requieren PP-295 - 2023 - SEMS,295,2023,SEMS,Tecnólogo Profesional en Procesos Químicos Industriales,1
422 PE que requieren PP-296 - 2023 - SEMS,296,2023,SEMS,Tecnólogo Profesional en Sistemas Informáticos,1
422 PE que requieren PP-297 - 2023 - SEMS,297,2023,SEMS,Tecnólogo Profesional en Telecomunicaciones,1
422 PE que requieren PP-298 - 2023 - SEMS,298,2023,SEMS,Tecnólogo Profesional Químico en Análisis y Procesos de Alimentos,1
422 PE que requieren PP-299 - 2023 - SEMS,299,2023,SEMS,Tecnólogo Profesional Químico Industrial,1
422 PE que requieren PP-300 - 2022 - CUCEA,300,2022,CUCEA,Licenciatura en Administración,1
422 PE que requieren PP-301 - 2022 - CUCEA,301,2022,CUCEA,Licenciatura en Administración financiera y sistemas,1
422 PE que requieren PP-302 - 2022 - CUCEA,302,2022,CUCEA,Licenciatura en Administración Gubernamental y Políticas Públicas,1
422 PE que requieren PP-303 - 2022 - CUCEA,303,2022,CUCEA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-304 - 2022 - CUCEA,304,2022,CUCEA,Licenciatura en Economía,1
422 PE que requieren PP-305 - 2022 - CUCEA,305,2022,CUCEA,Licenciatura en Gestión de Negocios Gastronómicos,1
422 PE que requieren PP-306 - 2022 - CUCEA,306,2022,CUCEA,Licenciatura en Gestión y Economía Ambiental,1
422 PE que requieren PP-307 - 2022 - CUCEA,307,2022,CUCEA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-308 - 2022 - CUCEA,308,2022,CUCEA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-309 - 2022 - CUCEA,309,2022,CUCEA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-310 - 2022 - CUCEA,310,2022,CUCEA,Licenciatura en Relaciones Públicas y Comunicación,1
422 PE que requieren PP-311 - 2022 - CUCEA,311,2022,CUCEA,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-312 - 2022 - CUCEA,312,2022,CUCEA,Licenciatura en Turismo,1
422 PE que requieren PP-313 - 2022 - CUCEA,313,2022,CUCEA,Ingeniería en Negocios,1
422 PE que requieren PP-314 - 2022 - CUCEI,314,2022,CUCEI,Ingeniería Civil,1
422 PE que requieren PP-315 - 2022 - CUCEI,315,2022,CUCEI,Licenciatura en Ingeniería en Alimentos y Biotecnología,1
422 PE que requieren PP-316 - 2022 - CUCEI,316,2022,CUCEI,Ingeniería en Computación,1
422 PE que requieren PP-317 - 2022 - CUCEI,317,2022,CUCEI,Ingeniería en Logística y Transporte,1
422 PE que requieren PP-318 - 2022 - CUCEI,318,2022,CUCEI,Ingeniería Industrial,1
422 PE que requieren PP-319 - 2022 - CUCEI,319,2022,CUCEI,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-320 - 2022 - CUCEI,320,2022,CUCEI,Ingeniería Química,1
422 PE que requieren PP-321 - 2022 - CUCEI,321,2022,CUCEI,Ingeniería en Topografía Geomática,1
422 PE que requieren PP-322 - 2022 - CUCEI,322,2022,CUCEI,Licenciatura en Ciencia de Materiales,1
422 PE que requieren PP-323 - 2022 - CUCEI,323,2022,CUCEI,Licenciatura en Física,1
422 PE que requieren PP-324 - 2022 - CUCEI,324,2022,CUCEI,Licenciatura en Matemáticas,1
422 PE que requieren PP-325 - 2022 - CUCEI,325,2022,CUCEI,Licenciatura en Química,1
422 PE que requieren PP-326 - 2022 - CUCEI,326,2022,CUCEI,Licenciado en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-327 - 2022 - CUCSH,327,2022,CUCSH,Abogado,1
422 PE que requieren PP-328 - 2022 - CUCSH,328,2022,CUCSH,Abogado (semiescolarizado),1
422 PE que requieren PP-329 - 2022 - CUCSH,329,2022,CUCSH,Licenciatura en Antropología,1
422 PE que requieren PP-330 - 2022 - CUCSH,330,2022,CUCSH,Licenciatura en Comunicación Pública,1
422 PE que requieren PP-331 - 2022 - CUCSH,331,2022,CUCSH,Licenciatura en Criminología,1
422 PE que requieren PP-332 - 2022 - CUCSH,332,2022,CUCSH,Licenciatura en Docencia del Inglés como Lengua Extranjera,1
422 PE que requieren PP-333 - 2022 - CUCSH,333,2022,CUCSH,Licenciatura en Docencia del Inglés como Lengua Extranjera (semiescolarizada),1
422 PE que requieren PP-334 - 2022 - CUCSH,334,2022,CUCSH,Licenciatura en Escritura Creativa,1
422 PE que requieren PP-335 - 2022 - CUCSH,335,2022,CUCSH,Licenciatura en Estudios Políticos y de Gobierno,1
422 PE que requieren PP-336 - 2022 - CUCSH,336,2022,CUCSH,Licenciatura en Filosofía,1
422 PE que requieren PP-337 - 2022 - CUCSH,337,2022,CUCSH,Licenciatura en Geografía,1
422 PE que requieren PP-338 - 2022 - CUCSH,338,2022,CUCSH,Licenciatura en Historia,1
422 PE que requieren PP-339 - 2022 - CUCSH,339,2022,CUCSH,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-340 - 2022 - CUCSH,340,2022,CUCSH,Licenciatura en Sociología,1
422 PE que requieren PP-341 - 2022 - CUCS ,341,2022,CUCS ,Licenciatura en Ciencias Forenses,1
422 PE que requieren PP-342 - 2022 - CUCS ,342,2022,CUCS ,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-343 - 2022 - CUCS ,343,2022,CUCS ,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-344 - 2022 - CUCS ,344,2022,CUCS ,Licenciatura en Enfermería,1
422 PE que requieren PP-345 - 2022 - CUCS ,345,2022,CUCS ,Licenciatura en Enfermería modalidad a Distancia,1
422 PE que requieren PP-346 - 2022 - CUCS ,346,2022,CUCS ,Licenciatura en Nutrición,1
422 PE que requieren PP-347 - 2022 - CUCS ,347,2022,CUCS ,Licenciatura en Podología,1
422 PE que requieren PP-348 - 2022 - CUCS ,348,2022,CUCS ,Licenciatura en Psicología,1
422 PE que requieren PP-349 - 2022 - CUCS ,349,2022,CUCS ,"Médico, Cirujano y Partero",1
422 PE que requieren PP-350 - 2022 - CUAAD,350,2022,CUAAD,Licenciatura en Arquitectura,1
422 PE que requieren PP-351 - 2022 - CUAAD,351,2022,CUAAD,Licenciatura en Diseño de Interiores y Ambientación,1
422 PE que requieren PP-352 - 2022 - CUAAD,352,2022,CUAAD,Licenciatura en Diseño de Modas,1
422 PE que requieren PP-353 - 2022 - CUAAD,353,2022,CUAAD,Licenciatura en Diseño Industrial,1
422 PE que requieren PP-354 - 2022 - CUAAD,354,2022,CUAAD,Licenciatura en Urbanística y Medio Ambiente,1
422 PE que requieren PP-355 - 2022 - CUAAD,355,2022,CUAAD,"Licenciatura en Diseño, Arte y Tecnologías Interactivas",1
422 PE que requieren PP-356 - 2022 - CUCBA,356,2022,CUCBA,Ingeniero Agrónomo,1
422 PE que requieren PP-357 - 2022 - CUCBA,357,2022,CUCBA,Licenciatura en Agronegocios,1
422 PE que requieren PP-358 - 2022 - CUCBA,358,2022,CUCBA,Licenciatura en Biología,1
422 PE que requieren PP-359 - 2022 - CUCBA,359,2022,CUCBA,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-360 - 2022 - CUALTOS,360,2022,CUALTOS,Abogado,1
422 PE que requieren PP-361 - 2022 - CUALTOS,361,2022,CUALTOS,Abogado (semiescolarizado),1
422 PE que requieren PP-362 - 2022 - CUALTOS,362,2022,CUALTOS,Ingeniería Agroindustrial,1
422 PE que requieren PP-363 - 2022 - CUALTOS,363,2022,CUALTOS,Ingeniería en Computación,1
422 PE que requieren PP-364 - 2022 - CUALTOS,364,2022,CUALTOS,Ingeniería en Sistemas Pecuarios,1
422 PE que requieren PP-365 - 2022 - CUALTOS,365,2022,CUALTOS,Licenciatura en Administración,1
422 PE que requieren PP-366 - 2022 - CUALTOS,366,2022,CUALTOS,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-367 - 2022 - CUALTOS,367,2022,CUALTOS,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-368 - 2022 - CUALTOS,368,2022,CUALTOS,Licenciatura en Enfermería,1
422 PE que requieren PP-369 - 2022 - CUALTOS,369,2022,CUALTOS,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-370 - 2022 - CUALTOS,370,2022,CUALTOS,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-371 - 2022 - CUALTOS,371,2022,CUALTOS,Licenciatura en Nutrición,1
422 PE que requieren PP-372 - 2022 - CUALTOS,372,2022,CUALTOS,Licenciatura en Psicología,1
422 PE que requieren PP-373 - 2022 - CUALTOS,373,2022,CUALTOS,"Médico, Cirujano y Partero",1
422 PE que requieren PP-374 - 2022 - CUCIÉNEGA,374,2022,CUCIÉNEGA,Abogado,1
422 PE que requieren PP-375 - 2022 - CUCIÉNEGA,375,2022,CUCIÉNEGA,Ingeniería en Computación,1
422 PE que requieren PP-376 - 2022 - CUCIÉNEGA,376,2022,CUCIÉNEGA,Licenciatura en Ingeniería en Obras y Servicios,1
422 PE que requieren PP-377 - 2022 - CUCIÉNEGA,377,2022,CUCIÉNEGA,Ingeniería Industrial,1
422 PE que requieren PP-378 - 2022 - CUCIÉNEGA,378,2022,CUCIÉNEGA,Ingeniería Química,1
422 PE que requieren PP-379 - 2022 - CUCIÉNEGA,379,2022,CUCIÉNEGA,Licenciatura en Administración,1
422 PE que requieren PP-380 - 2022 - CUCIÉNEGA,380,2022,CUCIÉNEGA,Licenciatura en Agronegocios,1
422 PE que requieren PP-381 - 2022 - CUCIÉNEGA,381,2022,CUCIÉNEGA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-382 - 2022 - CUCIÉNEGA,382,2022,CUCIÉNEGA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-383 - 2022 - CUCIÉNEGA,383,2022,CUCIÉNEGA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-384 - 2022 - CUCIÉNEGA,384,2022,CUCIÉNEGA,Licenciatura en Nutrición,1
422 PE que requieren PP-385 - 2022 - CUCIÉNEGA,385,2022,CUCIÉNEGA,Licenciatura en Periodismo,1
422 PE que requieren PP-386 - 2022 - CUCIÉNEGA,386,2022,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-387 - 2022 - CUCIÉNEGA,387,2022,CUCIÉNEGA,Licenciado en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-388 - 2022 - CUCIÉNEGA,388,2022,CUCIÉNEGA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-389 - 2022 - CUSUR,389,2022,CUSUR,Abogado,1
422 PE que requieren PP-390 - 2022 - CUSUR,390,2022,CUSUR,Ingeniería en Telemática,1
422 PE que requieren PP-391 - 2022 - CUSUR,391,2022,CUSUR,Licenciatura en Agronegocios,1
422 PE que requieren PP-392 - 2022 - CUSUR,392,2022,CUSUR,Licenciatura en Desarrollo Turístico Sustentable,1
422 PE que requieren PP-393 - 2022 - CUSUR,393,2022,CUSUR,Licenciatura en Enfermería,1
422 PE que requieren PP-394 - 2022 - CUSUR,394,2022,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-395 - 2022 - CUSUR,395,2022,CUSUR,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-396 - 2022 - CUSUR,396,2022,CUSUR,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-397 - 2022 - CUSUR,397,2022,CUSUR,Licenciatura en Nutrición,1
422 PE que requieren PP-398 - 2022 - CUSUR,398,2022,CUSUR,Licenciatura en Periodismo,1
422 PE que requieren PP-399 - 2022 - CUSUR,399,2022,CUSUR,Licenciatura en Psicología,1
422 PE que requieren PP-400 - 2022 - CUSUR,400,2022,CUSUR,"Licenciatura en Seguridad Laboral, Protección Civil y Emergencias",1
422 PE que requieren PP-401 - 2022 - CUSUR,401,2022,CUSUR,"Médico, Cirujano y Partero",1
422 PE que requieren PP-402 - 2022 - CUCOSTA,402,2022,CUCOSTA,Abogado,1
422 PE que requieren PP-403 - 2022 - CUCOSTA,403,2022,CUCOSTA,Ingeniería Civil,1
422 PE que requieren PP-404 - 2022 - CUCOSTA,404,2022,CUCOSTA,Ingeniería en Computación,1
422 PE que requieren PP-405 - 2022 - CUCOSTA,405,2022,CUCOSTA,Licenciatura en Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-406 - 2022 - CUCOSTA,406,2022,CUCOSTA,Licenciatura en Ingeniería en Obras y Servicios,1
422 PE que requieren PP-407 - 2022 - CUCOSTA,407,2022,CUCOSTA,Ingeniería en Telemática,1
422 PE que requieren PP-408 - 2022 - CUCOSTA,408,2022,CUCOSTA,Licenciatura en Administración,1
422 PE que requieren PP-409 - 2022 - CUCOSTA,409,2022,CUCOSTA,Licenciatura en Arquitectura,1
422 PE que requieren PP-410 - 2022 - CUCOSTA,410,2022,CUCOSTA,Licenciatura en Biología,1
422 PE que requieren PP-411 - 2022 - CUCOSTA,411,2022,CUCOSTA,Licenciatura en Ciencias y Artes Culinarias,1
422 PE que requieren PP-412 - 2022 - CUCOSTA,412,2022,CUCOSTA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-413 - 2022 - CUCOSTA,413,2022,CUCOSTA,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-414 - 2022 - CUCOSTA,414,2022,CUCOSTA,Licenciatura en Enfermería,1
422 PE que requieren PP-415 - 2022 - CUCOSTA,415,2022,CUCOSTA,Licenciatura en Nutrición,1
422 PE que requieren PP-416 - 2022 - CUCOSTA,416,2022,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-417 - 2022 - CUCOSTA,417,2022,CUCOSTA,Licenciatura en Turismo,1
422 PE que requieren PP-418 - 2022 - CUCOSTA,418,2022,CUCOSTA,"Médico, Cirujano y Partero",1
422 PE que requieren PP-419 - 2022 - CUCOSTA,419,2022,CUCOSTA,Ingeniería en Videojuegos,1
422 PE que requieren PP-420 - 2022 - CUCOSTASUR,420,2022,CUCOSTASUR,Abogado,1
422 PE que requieren PP-421 - 2022 - CUCOSTASUR,421,2022,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-422 - 2022 - CUCOSTASUR,422,2022,CUCOSTASUR,Licenciatura en Ingeniería en Obras y Servicios,1
422 PE que requieren PP-423 - 2022 - CUCOSTASUR,423,2022,CUCOSTASUR,Licenciatura en Ingeniería en Recursos Naturales y Agropecuarios,1
422 PE que requieren PP-424 - 2022 - CUCOSTASUR,424,2022,CUCOSTASUR,Ingeniería Mecatrónica,1
422 PE que requieren PP-425 - 2022 - CUCOSTASUR,425,2022,CUCOSTASUR,Ingeniero Agrónomo,1
422 PE que requieren PP-426 - 2022 - CUCOSTASUR,426,2022,CUCOSTASUR,Licenciatura en Administración,1
422 PE que requieren PP-427 - 2022 - CUCOSTASUR,427,2022,CUCOSTASUR,Licenciatura en Administración financiera y sistemas,1
422 PE que requieren PP-428 - 2022 - CUCOSTASUR,428,2022,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-429 - 2022 - CUCOSTASUR,429,2022,CUCOSTASUR,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-430 - 2022 - CUCOSTASUR,430,2022,CUCOSTASUR,Licenciatura en Enfermería,1
422 PE que requieren PP-431 - 2022 - CUCOSTASUR,431,2022,CUCOSTASUR,Licenciatura en Nutrición,1
422 PE que requieren PP-432 - 2022 - CUCOSTASUR,432,2022,CUCOSTASUR,Licenciatura en Turismo,1
422 PE que requieren PP-433 - 2022 - CUCOSTASUR,433,2022,CUCOSTASUR,Licenciatura en Artes,1
422 PE que requieren PP-434 - 2022 - CUVALLES,434,2022,CUVALLES,Abogado,1
422 PE que requieren PP-435 - 2022 - CUVALLES,435,2022,CUVALLES,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-436 - 2022 - CUVALLES,436,2022,CUVALLES,Ingeniería en Instrumentación Electrónica y Nanosensores,1
422 PE que requieren PP-437 - 2022 - CUVALLES,437,2022,CUVALLES,Ingeniería Mecatrónica,1
422 PE que requieren PP-438 - 2022 - CUVALLES,438,2022,CUVALLES,Licenciatura en Administración,1
422 PE que requieren PP-439 - 2022 - CUVALLES,439,2022,CUVALLES,Licenciatura en Agronegocios,1
422 PE que requieren PP-440 - 2022 - CUVALLES,440,2022,CUVALLES,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-441 - 2022 - CUVALLES,441,2022,CUVALLES,Licenciatura en Educación,1
422 PE que requieren PP-442 - 2022 - CUVALLES,442,2022,CUVALLES,Licenciatura en Nutrición,1
422 PE que requieren PP-443 - 2022 - CUVALLES,443,2022,CUVALLES,Licenciatura en Psicología,1
